state,GDP,Rndrng_Prvdr_State_Abrvtn,Mean_Discharge,Mean_Covered,Mean_Total_Payment,Mean_Medicare_Payment,Medicare_Coverage
WI,340591.1,KS,37.456371986222734,69649.89831802525,13776.26653272101,11727.770378874857,0.8513025173416453
WY,36330.4,KS,37.456371986222734,69649.89831802525,13776.26653272101,11727.770378874857,0.8513025173416453
AL,230892.1,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
AK,50475.2,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
AZ,382072.3,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
AR,133969.1,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
CA,3020173.4,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
CO,391263.3,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
CT,276223.3,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
DE,75818.6,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
DC,144720,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
FL,1116726.8,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
GA,625425.7,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
HI,82535.5,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
ID,85927.8,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
IL,856942.9,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
IN,373781.6,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
IA,196982.9,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
KS,177580.9,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
KY,216865.6,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
LA,232527.8,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
ME,70740,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
MD,410931,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
MA,585150.3,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
MI,520105.3,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
MN,376814.4,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
MS,115123.4,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
MO,330249.9,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
MT,52355.8,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
NE,134580.8,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
NV,172562.6,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
NH,88337.7,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
NJ,620085.9,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
NM,98790,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
NY,1740804.7,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
NC,598915.9,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
ND,54422.9,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
OH,684382.5,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
OK,190063.6,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
OR,247966.7,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
PA,771613.2,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
RI,60770.6,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
SC,245359.5,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
SD,55681.2,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
TN,379007.1,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
TX,1789933.4,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
UT,202133.4,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
VT,34018.6,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
VA,556992.6,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
WA,612969.1,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
WV,76547.9,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
WI,340591.1,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
WY,36330.4,KY,34.99576570218772,58730.81693719125,13654.927717007762,11323.160042342979,0.8292361759073633
AL,230892.1,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
AK,50475.2,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
AZ,382072.3,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
AR,133969.1,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
CA,3020173.4,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
CO,391263.3,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
CT,276223.3,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
DE,75818.6,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
DC,144720,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
FL,1116726.8,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
GA,625425.7,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
HI,82535.5,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
ID,85927.8,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
IL,856942.9,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
IN,373781.6,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
IA,196982.9,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
KS,177580.9,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
KY,216865.6,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
LA,232527.8,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
ME,70740,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
MD,410931,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
MA,585150.3,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
MI,520105.3,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
MN,376814.4,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
MS,115123.4,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
MO,330249.9,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
MT,52355.8,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
NE,134580.8,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
NV,172562.6,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
NH,88337.7,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
NJ,620085.9,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
NM,98790,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
NY,1740804.7,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
NC,598915.9,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
ND,54422.9,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
OH,684382.5,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
OK,190063.6,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
OR,247966.7,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
PA,771613.2,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
RI,60770.6,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
SC,245359.5,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
SD,55681.2,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
TN,379007.1,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
TX,1789933.4,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
UT,202133.4,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
VT,34018.6,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
VA,556992.6,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
WA,612969.1,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
WV,76547.9,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
WI,340591.1,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
WY,36330.4,LA,33.773148148148145,60722.5753587963,14748.468252314815,12403.10275462963,0.8409756553995312
AL,230892.1,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
AK,50475.2,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
AZ,382072.3,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
AR,133969.1,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
CA,3020173.4,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
CO,391263.3,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
CT,276223.3,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
DE,75818.6,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
DC,144720,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
FL,1116726.8,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
GA,625425.7,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
HI,82535.5,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
ID,85927.8,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
IL,856942.9,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
IN,373781.6,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
IA,196982.9,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
KS,177580.9,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
KY,216865.6,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
LA,232527.8,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
ME,70740,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
MD,410931,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
MA,585150.3,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
MI,520105.3,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
MN,376814.4,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
MS,115123.4,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
MO,330249.9,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
MT,52355.8,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
NE,134580.8,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
NV,172562.6,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
NH,88337.7,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
NJ,620085.9,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
NM,98790,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
NY,1740804.7,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
NC,598915.9,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
ND,54422.9,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
OH,684382.5,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
OK,190063.6,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
OR,247966.7,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
PA,771613.2,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
RI,60770.6,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
SC,245359.5,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
SD,55681.2,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
TN,379007.1,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
TX,1789933.4,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
UT,202133.4,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
VT,34018.6,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
VA,556992.6,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
WA,612969.1,MA,39.24611237818785,44186.34513166079,17664.331654571844,15643.057489114659,0.8855731309294091
